net,length_um
_03696_,7.26µm
_05535_,7.26µm
_05897_,7.26µm
_05911_,7.235µm
_01458_,7.23µm
_03631_,7.23µm
_02425_,7.215µm
_01647_,7.21µm
_02516_,7.21µm
_03323_,7.21µm
_03800_,7.21µm
_04021_,7.21µm
_04141_,7.21µm
_04347_,7.21µm
_04858_,7.21µm
net1988,7.21µm
u_picorv32.picorv32_core.instr_fence,7.21µm
net3128,7.21µm
_01244_,7.2µm
_01429_,7.2µm
_01796_,7.2µm
_01913_,7.2µm
_01926_,7.2µm
_02117_,7.2µm
_02340_,7.2µm
_02652_,7.2µm
_03037_,7.2µm
_03102_,7.2µm
_03239_,7.2µm
_03276_,7.2µm
_03577_,7.2µm
_03858_,7.2µm
_04636_,7.2µm
_04831_,7.2µm
_05201_,7.2µm
_05629_,7.2µm
_05690_,7.2µm
_05957_,7.2µm
_05969_,7.2µm
net1552,7.2µm
net1630,7.2µm
net1750,7.2µm
net1938,7.2µm
net1969,7.2µm
net1974,7.2µm
net2041,7.2µm
net2155,7.2µm
net2194,7.2µm
net2247,7.2µm
net2266,7.2µm
net2315,7.2µm
net2426,7.2µm
net2456,7.2µm
net2496,7.2µm
net2772,7.2µm
net3029,7.2µm
mem_axi_awready,7.2µm
_00652_,7.185µm
_00725_,7.185µm
_00729_,7.185µm
_04222_,7.155µm
_00048_,7.15µm
_00097_,7.15µm
_00132_,7.15µm
_00136_,7.15µm
_00140_,7.15µm
_00190_,7.15µm
_00191_,7.15µm
_00227_,7.15µm
_00296_,7.15µm
_00326_,7.15µm
_00382_,7.15µm
_00403_,7.15µm
_00405_,7.15µm
_00408_,7.15µm
_00428_,7.15µm
_00533_,7.15µm
_00599_,7.15µm
_00646_,7.15µm
_00657_,7.15µm
_00689_,7.15µm
_00746_,7.15µm
_00749_,7.15µm
_00768_,7.15µm
_00802_,7.15µm
_00837_,7.15µm
_00856_,7.15µm
_00931_,7.15µm
_00955_,7.15µm
_01125_,7.15µm
_01142_,7.15µm
_01144_,7.15µm
_01513_,7.15µm
_02304_,7.15µm
_03605_,7.15µm
_04144_,7.15µm
_05704_,7.15µm
_00026_,7.14µm
_00229_,7.14µm
_00256_,7.14µm
_00357_,7.14µm
_00380_,7.14µm
_00450_,7.14µm
_00532_,7.14µm
_00534_,7.14µm
_00621_,7.14µm
_00641_,7.14µm
_00737_,7.14µm
_01317_,7.14µm
_01376_,7.14µm
_01418_,7.14µm
_02684_,7.14µm
_05255_,7.14µm
net2606,7.135µm
_02121_,7.13µm
_03414_,7.11µm
_01677_,7.1µm
_04603_,7.1µm
mem_axi_araddr[14],7.1µm
mem_axi_araddr[23],7.1µm
mem_axi_araddr[5],7.1µm
mem_axi_arvalid,7.1µm
_01191_,7.09µm
_01804_,7.09µm
_02686_,7.09µm
_05630_,7.09µm
_05662_,7.09µm
_05831_,7.09µm
net1613,7.09µm
net1785,7.09µm
net1793,7.09µm
net2480,7.09µm
net2748,7.09µm
net2784,7.09µm
net2833,7.09µm
_00524_,7.08µm
_00859_,7.08µm
_00900_,7.08µm
_01058_,7.08µm
_01654_,7.08µm
_02082_,7.08µm
_03331_,7.08µm
_04152_,7.08µm
net1457,7.08µm
net1648,7.08µm
net1727,7.08µm
net1800,7.08µm
net2002,7.08µm
net2251,7.08µm
net2261,7.08µm
net2614,7.08µm
net2639,7.08µm
net2754,7.08µm
net2886,7.08µm
_01669_,7.075µm
_02507_,7.075µm
_04253_,7.075µm
_04368_,7.075µm
_05005_,7.075µm
_04293_,7.07µm
_00999_,7.06µm
net1440,7.05µm
mem_axi_araddr[12],7.05µm
mem_axi_araddr[17],7.05µm
mem_axi_araddr[21],7.05µm
mem_axi_araddr[24],7.05µm
mem_axi_araddr[26],7.05µm
mem_axi_araddr[30],7.05µm
mem_axi_araddr[3],7.05µm
mem_axi_araddr[6],7.05µm
mem_axi_bready,7.05µm
_03013_,7.045µm
_00230_,7.03µm
_00269_,7.03µm
_00370_,7.03µm
_00461_,7.03µm
_00480_,7.03µm
_00593_,7.03µm
_00654_,7.03µm
_00655_,7.03µm
_00910_,7.03µm
_01053_,7.03µm
_01486_,7.03µm
_03109_,7.03µm
_04906_,7.025µm
_01772_,7.02µm
_02027_,7.02µm
_03844_,7.02µm
_04269_,7.02µm
_04825_,7.02µm
_05366_,7.02µm
_02418_,6.98µm
_02480_,6.98µm
_02640_,6.98µm
_03649_,6.98µm
_05494_,6.98µm
net3154,6.98µm
_02426_,6.97µm
_02567_,6.97µm
_02867_,6.97µm
_03599_,6.97µm
_03700_,6.97µm
_03704_,6.97µm
_03946_,6.97µm
_03949_,6.97µm
_03960_,6.97µm
_04172_,6.97µm
_04236_,6.97µm
_04640_,6.97µm
_04691_,6.97µm
_05217_,6.97µm
_05537_,6.97µm
net1546,6.97µm
net1566,6.97µm
net1681,6.97µm
net1780,6.97µm
net1967,6.97µm
net1973,6.97µm
net2392,6.97µm
net2393,6.97µm
_01183_,6.96µm
_01907_,6.96µm
_01998_,6.96µm
_02278_,6.96µm
_02569_,6.96µm
_03324_,6.96µm
_03544_,6.96µm
_03925_,6.96µm
u_picorv32.picorv32_core.count_instr\[38\],6.96µm
_01494_,6.93µm
_03471_,6.925µm
_04803_,6.92µm
_02594_,6.91µm
_05418_,6.91µm
_05759_,6.91µm
_01215_,6.9µm
_01294_,6.9µm
_03524_,6.9µm
_04405_,6.9µm
_05493_,6.9µm
_03510_,6.885µm
_03049_,6.85µm
_05379_,6.85µm
net1983,6.85µm
_00079_,6.84µm
_00251_,6.84µm
_00721_,6.84µm
_00865_,6.84µm
_00869_,6.84µm
_00894_,6.84µm
_01949_,6.84µm
_02481_,6.84µm
_02566_,6.84µm
_05067_,6.84µm
net2653,6.84µm
_03869_,6.835µm
_00498_,6.825µm
_02436_,6.825µm
_04783_,6.825µm
_04863_,6.82µm
_00038_,6.79µm
_01168_,6.79µm
_05848_,6.79µm
_04305_,6.785µm
_00204_,6.78µm
_00265_,6.78µm
_00349_,6.78µm
_00377_,6.78µm
_00400_,6.78µm
_00472_,6.78µm
_00473_,6.78µm
_00661_,6.78µm
_00817_,6.78µm
_00855_,6.78µm
_01088_,6.78µm
_01749_,6.78µm
_01852_,6.78µm
_02150_,6.78µm
_02388_,6.78µm
_02627_,6.78µm
_03982_,6.78µm
_04219_,6.78µm
_04698_,6.78µm
_05048_,6.78µm
_05116_,6.78µm
_05885_,6.78µm
_05955_,6.78µm
u_picorv32.picorv32_core.alu_out_q\[20\],6.78µm
net1650,6.765µm
net2144,6.765µm
_01462_,6.73µm
_01622_,6.73µm
_01897_,6.73µm
_02057_,6.73µm
_02217_,6.73µm
_03237_,6.73µm
_03652_,6.73µm
_04089_,6.73µm
_04895_,6.73µm
_05321_,6.73µm
_05832_,6.73µm
_05902_,6.73µm
mem_axi_wready,6.73µm
net3176,6.73µm
_00010_,6.72µm
_02003_,6.72µm
_02014_,6.72µm
_02300_,6.72µm
_02374_,6.72µm
_03504_,6.72µm
_03607_,6.72µm
_03931_,6.72µm
_04270_,6.72µm
_04943_,6.72µm
_05589_,6.72µm
_05988_,6.72µm
_05992_,6.72µm
net1649,6.72µm
net1668,6.72µm
net1839,6.72µm
net1874,6.72µm
net2223,6.72µm
net2528,6.72µm
net2536,6.72µm
net2710,6.72µm
net2968,6.72µm
_00209_,6.67µm
_00264_,6.67µm
_00350_,6.67µm
_00419_,6.67µm
_00438_,6.67µm
_00527_,6.67µm
_00546_,6.67µm
_00609_,6.67µm
_00693_,6.67µm
_00741_,6.67µm
_00850_,6.67µm
_00857_,6.67µm
_00866_,6.67µm
_00889_,6.67µm
_00896_,6.67µm
_00905_,6.67µm
_00960_,6.67µm
_01196_,6.67µm
_01239_,6.67µm
_01332_,6.67µm
_01372_,6.67µm
_01488_,6.67µm
_01517_,6.67µm
_01539_,6.67µm
_01789_,6.67µm
_02408_,6.67µm
_02457_,6.67µm
_03581_,6.67µm
_04015_,6.67µm
_04509_,6.67µm
_04680_,6.67µm
u_picorv32.picorv32_core.alu_out_q\[14\],6.67µm
net3103,6.67µm
net3106,6.67µm
_00135_,6.66µm
_00415_,6.66µm
_00571_,6.66µm
_00873_,6.66µm
_00925_,6.66µm
_01090_,6.66µm
_01099_,6.66µm
_01396_,6.66µm
_03262_,6.655µm
_04606_,6.645µm
mem_axi_araddr[10],6.63µm
mem_axi_araddr[19],6.63µm
mem_axi_araddr[28],6.63µm
mem_axi_rready,6.63µm
_02005_,6.62µm
_00183_,6.61µm
_01170_,6.61µm
_03055_,6.61µm
_04715_,6.61µm
_05484_,6.61µm
net1497,6.61µm
net1507,6.61µm
net1554,6.61µm
net1735,6.61µm
net1760,6.61µm
net1808,6.61µm
net2009,6.61µm
net2125,6.61µm
net2134,6.61µm
net2257,6.61µm
net2415,6.61µm
net2703,6.61µm
net2769,6.61µm
net2924,6.61µm
net3004,6.61µm
_00494_,6.6µm
_00584_,6.6µm
_01179_,6.6µm
_01476_,6.6µm
_02100_,6.6µm
_02370_,6.6µm
_03124_,6.6µm
_03670_,6.6µm
_03686_,6.6µm
_05583_,6.6µm
_05795_,6.6µm
net1508,6.6µm
net1734,6.6µm
net1776,6.6µm
net1826,6.6µm
net1827,6.6µm
net1989,6.6µm
net2055,6.6µm
net2065,6.6µm
net2297,6.6µm
net2458,6.6µm
net2517,6.6µm
net2578,6.6µm
net2603,6.6µm
net2679,6.6µm
_05007_,6.595µm
_05069_,6.595µm
_05590_,6.595µm
_00196_,6.58µm
_00628_,6.58µm
_01117_,6.58µm
_01083_,6.57µm
_02039_,6.57µm
_05539_,6.56µm
_00058_,6.55µm
_00176_,6.55µm
_00187_,6.55µm
_00298_,6.55µm
_00353_,6.55µm
_00573_,6.55µm
_00736_,6.55µm
_00943_,6.55µm
_01503_,6.55µm
_03410_,6.55µm
u_picorv32.picorv32_core.alu_out_q\[18\],6.55µm
_01846_,6.54µm
_04538_,6.54µm
_05046_,6.54µm
_05189_,6.54µm
_05930_,6.535µm
_05823_,6.525µm
_01820_,6.5µm
_02130_,6.5µm
_02382_,6.5µm
_02471_,6.5µm
_02693_,6.5µm
net3135,6.5µm
_01673_,6.49µm
_02102_,6.49µm
_02251_,6.49µm
_02269_,6.49µm
_02423_,6.49µm
_02468_,6.49µm
_02558_,6.49µm
_02643_,6.49µm
_02862_,6.49µm
_02888_,6.49µm
_03021_,6.49µm
_03245_,6.49µm
_03606_,6.49µm
_03811_,6.49µm
_03885_,6.49µm
_03906_,6.49µm
_04889_,6.49µm
_04964_,6.49µm
_05146_,6.49µm
_05833_,6.49µm
net1568,6.49µm
net1573,6.49µm
net1676,6.49µm
net1766,6.49µm
net1788,6.49µm
net1865,6.49µm
net1954,6.49µm
net2302,6.49µm
net2882,6.49µm
net2915,6.49µm
_01197_,6.48µm
_02680_,6.48µm
_03587_,6.48µm
_04111_,6.48µm
_04213_,6.48µm
_04567_,6.48µm
_04867_,6.48µm
net1755,6.48µm
net2048,6.48µm
net2744,6.48µm
_04218_,6.435µm
_03746_,6.43µm
_04072_,6.43µm
_01442_,6.42µm
_02249_,6.42µm
_03244_,6.42µm
_02359_,6.415µm
_02190_,6.41µm
_04787_,6.395µm
_04265_,6.38µm
_04648_,6.38µm
_05460_,6.38µm
_04630_,6.37µm
_05350_,6.37µm
_00071_,6.36µm
_00476_,6.36µm
_00530_,6.36µm
_00561_,6.36µm
_00702_,6.36µm
_00775_,6.36µm
_01431_,6.36µm
_02542_,6.36µm
_02710_,6.36µm
_03794_,6.36µm
_04206_,6.36µm
_04716_,6.36µm
u_picorv32.pcpi_rs1\[24\],6.36µm
_00734_,6.345µm
_00882_,6.345µm
_02679_,6.345µm
_04402_,6.345µm
_03559_,6.33µm
_01135_,6.31µm
_01198_,6.31µm
_01293_,6.31µm
_00057_,6.3µm
_00124_,6.3µm
_00429_,6.3µm
_00518_,6.3µm
_00832_,6.3µm
_00993_,6.3µm
_01008_,6.3µm
_01518_,6.3µm
_01929_,6.3µm
_02660_,6.3µm
_02959_,6.3µm
_03528_,6.3µm
_03742_,6.3µm
_03893_,6.3µm
_03970_,6.3µm
_05256_,6.3µm
_05354_,6.3µm
_05370_,6.3µm
_05886_,6.3µm
net3043,6.3µm
_03927_,6.295µm
_02571_,6.27µm
_05449_,6.27µm
_01978_,6.26µm
_01255_,6.25µm
_01806_,6.25µm
_02028_,6.25µm
_02681_,6.25µm
_03462_,6.25µm
_04159_,6.25µm
_04186_,6.25µm
_04424_,6.25µm
_04547_,6.25µm
_04558_,6.25µm
_04694_,6.25µm
_04768_,6.25µm
_05667_,6.25µm
_05747_,6.25µm
_05931_,6.25µm
net3119,6.25µm
_02835_,6.24µm
_05616_,6.24µm
net1606,6.24µm
net1670,6.24µm
net1747,6.24µm
net1814,6.24µm
net1903,6.24µm
net1912,6.24µm
net2182,6.24µm
net2301,6.24µm
net2600,6.24µm
net2638,6.24µm
net2705,6.24µm
_00181_,6.225µm
_00885_,6.225µm
_03924_,6.215µm
_00050_,6.19µm
_00284_,6.19µm
_00322_,6.19µm
_00439_,6.19µm
_00446_,6.19µm
_00448_,6.19µm
_00468_,6.19µm
_00484_,6.19µm
_00486_,6.19µm
_00564_,6.19µm
_00595_,6.19µm
_00731_,6.19µm
_00777_,6.19µm
_00813_,6.19µm
_00926_,6.19µm
_00941_,6.19µm
_01059_,6.19µm
_01067_,6.19µm
_01106_,6.19µm
_01368_,6.19µm
_01377_,6.19µm
_01489_,6.19µm
_02821_,6.19µm
_03266_,6.19µm
_03575_,6.19µm
_04624_,6.19µm
_04701_,6.19µm
_04828_,6.19µm
_05553_,6.19µm
_00073_,6.18µm
_00222_,6.18µm
_00299_,6.18µm
_00339_,6.18µm
_00772_,6.18µm
_00827_,6.18µm
_01256_,6.18µm
_01378_,6.18µm
_03177_,6.18µm
_03064_,6.165µm
net2978,6.165µm
_02209_,6.14µm
_02142_,6.13µm
_02352_,6.13µm
_03116_,6.13µm
_03642_,6.13µm
net1489,6.13µm
net2795,6.13µm
net2858,6.13µm
net2875,6.13µm
_01783_,6.12µm
_02392_,6.12µm
_02441_,6.12µm
_03005_,6.12µm
_03163_,6.12µm
_03773_,6.12µm
_03918_,6.12µm
_04604_,6.12µm
_04851_,6.12µm
_04893_,6.12µm
_04989_,6.12µm
_05649_,6.12µm
_05876_,6.12µm
net1533,6.12µm
net1574,6.12µm
net1580,6.12µm
net1582,6.12µm
net1624,6.12µm
net1651,6.12µm
net1654,6.12µm
net1673,6.12µm
net1719,6.12µm
net1744,6.12µm
net1756,6.12µm
net1768,6.12µm
net1824,6.12µm
net1828,6.12µm
net1835,6.12µm
net1869,6.12µm
net1872,6.12µm
net1882,6.12µm
net1886,6.12µm
net1908,6.12µm
net1934,6.12µm
net2054,6.12µm
net2094,6.12µm
net2246,6.12µm
net2290,6.12µm
net2314,6.12µm
net2388,6.12µm
net2390,6.12µm
net2455,6.12µm
net2474,6.12µm
net2520,6.12µm
net2546,6.12µm
net2582,6.12µm
net2636,6.12µm
net2676,6.12µm
net2724,6.12µm
net2757,6.12µm
net2781,6.12µm
net2803,6.12µm
net2810,6.12µm
net2850,6.12µm
net2911,6.12µm
net2942,6.12µm
net2957,6.12µm
net2975,6.12µm
net2987,6.12µm
net2999,6.12µm
net3013,6.12µm
_03022_,6.115µm
_03370_,6.115µm
_04479_,6.115µm
_05029_,6.115µm
_06013_,6.115µm
u_picorv32.picorv32_core.alu_out_q\[19\],6.115µm
_00335_,6.1µm
_00563_,6.1µm
_00861_,6.1µm
_00998_,6.1µm
_02785_,6.1µm
_00277_,6.07µm
_01374_,6.07µm
_02040_,6.06µm
_03033_,6.06µm
_03563_,6.06µm
_04388_,6.06µm
_04512_,6.06µm
_05365_,6.06µm
_01282_,6.045µm
_05826_,6.045µm
_02409_,6.025µm
_03583_,6.025µm
_01893_,6.02µm
_01984_,6.02µm
_02536_,6.02µm
_04330_,6.02µm
_04378_,6.02µm
_05402_,6.02µm
_05932_,6.02µm
net3048,6.02µm
net3060,6.02µm
net3062,6.02µm
net3074,6.02µm
net3088,6.02µm
net3125,6.02µm
net3129,6.02µm
_01891_,6.01µm
_02333_,6.01µm
_02609_,6.01µm
_02651_,6.01µm
_03302_,6.01µm
_03760_,6.01µm
_03965_,6.01µm
_03993_,6.01µm
_04023_,6.01µm
_04052_,6.01µm
_04486_,6.01µm
_04882_,6.01µm
_04890_,6.01µm
_04915_,6.01µm
_05358_,6.01µm
_05359_,6.01µm
_05401_,6.01µm
_05634_,6.01µm
_05715_,6.01µm
_05731_,6.01µm
_05805_,6.01µm
_05835_,6.01µm
_06011_,6.01µm
net1464,6.01µm
net1470,6.01µm
net1491,6.01µm
net1500,6.01µm
net1638,6.01µm
net1680,6.01µm
net1783,6.01µm
net1907,6.01µm
net2033,6.01µm
net2046,6.01µm
net2063,6.01µm
net2104,6.01µm
net2231,6.01µm
net2252,6.01µm
net2332,6.01µm
net2348,6.01µm
net2433,6.01µm
net2509,6.01µm
net2511,6.01µm
net2515,6.01µm
net2591,6.01µm
net2604,6.01µm
net2631,6.01µm
net2682,6.01µm
net2709,6.01µm
net2733,6.01µm
net2747,6.01µm
net2767,6.01µm
net2800,6.01µm
net2826,6.01µm
net2929,6.01µm
net2945,6.01µm
net2983,6.01µm
_02067_,6µm
_02155_,6µm
_02699_,6µm
_02953_,6µm
_04419_,6µm
_05242_,6µm
_05809_,6µm
_03820_,5.985µm
_03151_,5.97µm
_02234_,5.96µm
_02349_,5.96µm
_03822_,5.96µm
_04707_,5.96µm
_05161_,5.96µm
_01427_,5.95µm
_03808_,5.95µm
_05361_,5.95µm
_00105_,5.94µm
_00121_,5.94µm
_01387_,5.94µm
_02443_,5.94µm
_02590_,5.91µm
_04631_,5.905µm
_04542_,5.89µm
_00686_,5.88µm
_01122_,5.88µm
_01307_,5.88µm
_02577_,5.88µm
_03614_,5.88µm
_05669_,5.87µm
_00126_,5.865µm
_02210_,5.85µm
_00094_,5.83µm
_01146_,5.83µm
_01148_,5.83µm
_01193_,5.83µm
_01289_,5.83µm
_01341_,5.83µm
_01425_,5.83µm
_00022_,5.82µm
_00064_,5.82µm
_00750_,5.82µm
_00791_,5.82µm
_00826_,5.82µm
_00843_,5.82µm
_00903_,5.82µm
_00967_,5.82µm
_01019_,5.82µm
_01222_,5.82µm
_01449_,5.82µm
_02381_,5.82µm
_03200_,5.82µm
_03867_,5.82µm
_04032_,5.82µm
_04382_,5.82µm
_04894_,5.82µm
_03602_,5.805µm
net2557,5.8µm
_03468_,5.79µm
_00481_,5.775µm
_01238_,5.77µm
_01339_,5.77µm
_02129_,5.77µm
_02565_,5.77µm
_02601_,5.77µm
_02646_,5.77µm
_03203_,5.77µm
_03278_,5.77µm
_03734_,5.77µm
_03737_,5.77µm
_03898_,5.77µm
_05517_,5.77µm
_00778_,5.76µm
_03095_,5.76µm
_03818_,5.76µm
net1553,5.76µm
net1653,5.76µm
net1947,5.76µm
net1976,5.76µm
net2259,5.76µm
net2548,5.76µm
net2825,5.76µm
_00012_,5.71µm
_00170_,5.71µm
_00276_,5.71µm
_00363_,5.71µm
_00559_,5.71µm
_00597_,5.71µm
_00851_,5.71µm
_01085_,5.71µm
_01400_,5.71µm
_03698_,5.71µm
_03859_,5.71µm
_04142_,5.71µm
_04204_,5.71µm
_04208_,5.71µm
_04883_,5.71µm
_05434_,5.71µm
_05491_,5.71µm
_05503_,5.71µm
_05511_,5.71µm
_00162_,5.7µm
_00390_,5.7µm
_00416_,5.7µm
_00444_,5.7µm
_00511_,5.7µm
_00586_,5.7µm
_00687_,5.7µm
_00708_,5.7µm
_00819_,5.7µm
_00854_,5.7µm
_00891_,5.7µm
_00987_,5.7µm
_00991_,5.7µm
_01040_,5.7µm
_01352_,5.7µm
_01353_,5.7µm
_01389_,5.7µm
_02224_,5.7µm
_03465_,5.7µm
_04374_,5.7µm
_05812_,5.7µm
_02655_,5.65µm
_05604_,5.65µm
net1516,5.65µm
net1520,5.65µm
net1537,5.65µm
net1652,5.65µm
net1706,5.65µm
net1739,5.65µm
net1763,5.65µm
net1937,5.65µm
net2095,5.65µm
net2201,5.65µm
net2267,5.65µm
net2268,5.65µm
net2445,5.65µm
net2481,5.65µm
net2596,5.65µm
net2599,5.65µm
net2760,5.65µm
net2841,5.65µm
net2889,5.65µm
net2995,5.65µm
_01284_,5.64µm
_02244_,5.64µm
_02459_,5.64µm
_02677_,5.64µm
_03131_,5.64µm
_03176_,5.64µm
_03819_,5.64µm
_04192_,5.64µm
_04778_,5.64µm
_05497_,5.64µm
_05786_,5.64µm
net1451,5.64µm
net1452,5.64µm
net1482,5.64µm
net1484,5.64µm
net1488,5.64µm
net1510,5.64µm
net1526,5.64µm
net1540,5.64µm
net1557,5.64µm
net1562,5.64µm
net1570,5.64µm
net1577,5.64µm
net1590,5.64µm
net1592,5.64µm
net1593,5.64µm
net1600,5.64µm
net1608,5.64µm
net1623,5.64µm
net1639,5.64µm
net1641,5.64µm
net1647,5.64µm
net1655,5.64µm
net1658,5.64µm
net1660,5.64µm
net1665,5.64µm
net1677,5.64µm
net1685,5.64µm
net1699,5.64µm
net1709,5.64µm
net1715,5.64µm
net1716,5.64µm
net1718,5.64µm
net1725,5.64µm
net1730,5.64µm
net1761,5.64µm
net1771,5.64µm
net1777,5.64µm
net1782,5.64µm
net1790,5.64µm
net1802,5.64µm
net1804,5.64µm
net1812,5.64µm
net1818,5.64µm
net1831,5.64µm
net1847,5.64µm
net1849,5.64µm
net1850,5.64µm
net1851,5.64µm
net1852,5.64µm
net1854,5.64µm
net1856,5.64µm
net1857,5.64µm
net1859,5.64µm
net1863,5.64µm
net1878,5.64µm
net1900,5.64µm
net1914,5.64µm
net1920,5.64µm
net1924,5.64µm
net1926,5.64µm
net1929,5.64µm
net1930,5.64µm
net1933,5.64µm
net1946,5.64µm
net1950,5.64µm
net1951,5.64µm
net1960,5.64µm
net1964,5.64µm
net1972,5.64µm
net1979,5.64µm
net1981,5.64µm
net1985,5.64µm
net1986,5.64µm
net1990,5.64µm
net1992,5.64µm
net2014,5.64µm
net2015,5.64µm
net2022,5.64µm
net2025,5.64µm
net2026,5.64µm
net2027,5.64µm
net2028,5.64µm
net2066,5.64µm
net2067,5.64µm
net2071,5.64µm
net2075,5.64µm
net2080,5.64µm
net2081,5.64µm
net2100,5.64µm
net2106,5.64µm
net2117,5.64µm
net2118,5.64µm
net2162,5.64µm
net2167,5.64µm
net2168,5.64µm
net2185,5.64µm
net2187,5.64µm
net2190,5.64µm
net2196,5.64µm
net2224,5.64µm
net2244,5.64µm
net2256,5.64µm
net2278,5.64µm
net2279,5.64µm
net2284,5.64µm
net2287,5.64µm
net2292,5.64µm
net2307,5.64µm
net2308,5.64µm
net2312,5.64µm
net2323,5.64µm
net2338,5.64µm
net2340,5.64µm
net2353,5.64µm
net2362,5.64µm
net2363,5.64µm
net2369,5.64µm
net2370,5.64µm
net2375,5.64µm
net2378,5.64µm
net2380,5.64µm
net2402,5.64µm
net2404,5.64µm
net2440,5.64µm
net2443,5.64µm
net2449,5.64µm
net2459,5.64µm
net2484,5.64µm
net2486,5.64µm
net2487,5.64µm
net2493,5.64µm
net2495,5.64µm
net2505,5.64µm
net2531,5.64µm
net2539,5.64µm
net2540,5.64µm
net2542,5.64µm
net2552,5.64µm
net2554,5.64µm
net2568,5.64µm
net2571,5.64µm
net2580,5.64µm
net2581,5.64µm
net2584,5.64µm
net2585,5.64µm
net2592,5.64µm
net2593,5.64µm
net2609,5.64µm
net2616,5.64µm
net2620,5.64µm
net2623,5.64µm
net2626,5.64µm
net2628,5.64µm
net2634,5.64µm
net2655,5.64µm
net2657,5.64µm
net2664,5.64µm
net2680,5.64µm
net2684,5.64µm
net2699,5.64µm
net2706,5.64µm
net2711,5.64µm
net2713,5.64µm
net2720,5.64µm
net2721,5.64µm
net2722,5.64µm
net2729,5.64µm
net2732,5.64µm
net2734,5.64µm
net2737,5.64µm
net2739,5.64µm
net2743,5.64µm
net2745,5.64µm
net2746,5.64µm
net2775,5.64µm
net2776,5.64µm
net2780,5.64µm
net2787,5.64µm
net2794,5.64µm
net2798,5.64µm
net2805,5.64µm
net2812,5.64µm
net2814,5.64µm
net2817,5.64µm
net2830,5.64µm
net2831,5.64µm
net2832,5.64µm
net2843,5.64µm
net2844,5.64µm
net2848,5.64µm
net2853,5.64µm
net2859,5.64µm
net2861,5.64µm
net2864,5.64µm
net2865,5.64µm
net2868,5.64µm
net2874,5.64µm
net2893,5.64µm
net2903,5.64µm
net2907,5.64µm
net2908,5.64µm
net2910,5.64µm
net2925,5.64µm
net2931,5.64µm
net2938,5.64µm
net2944,5.64µm
net2947,5.64µm
net2948,5.64µm
net2958,5.64µm
net2962,5.64µm
net2964,5.64µm
net2974,5.64µm
net2985,5.64µm
net2997,5.64µm
net3007,5.64µm
net3011,5.64µm
net3014,5.64µm
net3018,5.64µm
net3023,5.64µm
net3024,5.64µm
net3028,5.64µm
net3031,5.64µm
net3032,5.64µm
net3035,5.64µm
_02253_,5.635µm
_05961_,5.635µm
_00853_,5.62µm
_03716_,5.62µm
_00301_,5.59µm
_00694_,5.59µm
_00785_,5.59µm
_00801_,5.59µm
_00844_,5.59µm
_00862_,5.58µm
_03691_,5.58µm
_04322_,5.58µm
_05486_,5.58µm
net2771,5.575µm
_03784_,5.565µm
_03787_,5.565µm
_01137_,5.54µm
_01267_,5.54µm
_02472_,5.54µm
_02531_,5.54µm
_03146_,5.54µm
_04297_,5.54µm
_05534_,5.54µm
_02135_,5.53µm
_02522_,5.53µm
_02649_,5.53µm
_03083_,5.53µm
_03701_,5.53µm
_04137_,5.53µm
_04363_,5.53µm
_04613_,5.53µm
_05447_,5.53µm
_05458_,5.53µm
_05596_,5.53µm
_05938_,5.53µm
_03032_,5.52µm
_03173_,5.52µm
_03481_,5.52µm
_01446_,5.505µm
net3144,5.485µm
_04848_,5.475µm
_04045_,5.47µm
_00120_,5.46µm
_04224_,5.46µm
_03519_,5.445µm
_05967_,5.445µm
_02715_,5.44µm
_00716_,5.43µm
net2490,5.43µm
net2513,5.43µm
net2700,5.43µm
_02599_,5.42µm
_01330_,5.41µm
_01223_,5.4µm
_01881_,5.4µm
_02070_,5.4µm
_02625_,5.4µm
_03028_,5.4µm
_03284_,5.4µm
_04209_,5.4µm
_04557_,5.4µm
_05907_,5.4µm
net2150,5.4µm
net2281,5.4µm
net2416,5.4µm
net2432,5.4µm
net2467,5.4µm
net2485,5.4µm
net2741,5.4µm
net2849,5.4µm
_04912_,5.39µm
_03623_,5.385µm
_01952_,5.365µm
_00107_,5.35µm
_00125_,5.35µm
_01156_,5.35µm
_01236_,5.35µm
_01343_,5.35µm
_00072_,5.34µm
_00189_,5.34µm
_00553_,5.34µm
_00631_,5.34µm
_00668_,5.34µm
_00724_,5.34µm
_00726_,5.34µm
_00920_,5.34µm
_01331_,5.34µm
_02267_,5.34µm
_03132_,5.34µm
_03234_,5.34µm
_03442_,5.34µm
_03707_,5.34µm
_03791_,5.34µm
_03941_,5.34µm
_04566_,5.34µm
_04683_,5.34µm
_04774_,5.34µm
_05883_,5.34µm
net2632,5.335µm
_04837_,5.33µm
net2612,5.325µm
_04411_,5.32µm
_01444_,5.31µm
_02238_,5.29µm
_02336_,5.29µm
_02364_,5.29µm
_03295_,5.29µm
_03450_,5.29µm
_03669_,5.29µm
_04416_,5.29µm
_04426_,5.29µm
_04705_,5.29µm
_04790_,5.29µm
_04832_,5.29µm
_05295_,5.29µm
_05420_,5.29µm
_05425_,5.29µm
_05498_,5.29µm
_05582_,5.29µm
u_picorv32.pcpi_rs1\[15\],5.29µm
_01203_,5.28µm
_01210_,5.28µm
_01247_,5.28µm
_01683_,5.28µm
_02085_,5.28µm
_02235_,5.28µm
_03104_,5.28µm
_03362_,5.28µm
