net,length_um
_02629_,7.14µm
_02656_,7.14µm
_02678_,7.14µm
_02714_,7.14µm
_02841_,7.14µm
_05921_,7.14µm
_03429_,7.13µm
_03098_,7.1µm
_00338_,7.09µm
_00375_,7.09µm
_00774_,7.09µm
_00899_,7.09µm
_01654_,7.09µm
_02467_,7.09µm
_03480_,7.09µm
_03705_,7.09µm
_05962_,7.09µm
net1841,7.09µm
net1986,7.09µm
net2109,7.09µm
net2359,7.09µm
net2653,7.09µm
net2752,7.09µm
_00188_,7.08µm
_00251_,7.08µm
_00534_,7.08µm
_00715_,7.08µm
_01325_,7.08µm
_03469_,7.08µm
_03484_,7.08µm
_03929_,7.08µm
_03953_,7.08µm
_04410_,7.08µm
_05876_,7.08µm
_05881_,7.08µm
net1509,7.08µm
net1513,7.08µm
net1543,7.08µm
net1660,7.08µm
net1756,7.08µm
net1945,7.08µm
net2069,7.08µm
net2153,7.08µm
net2262,7.08µm
net2487,7.08µm
net2526,7.08µm
net2629,7.08µm
net2738,7.08µm
net2844,7.08µm
net2885,7.08µm
net2918,7.08µm
_04551_,7.075µm
_05687_,7.075µm
_05990_,7.075µm
_00457_,7.06µm
_03472_,7.06µm
_05689_,7.06µm
_00505_,7.05µm
_00619_,7.05µm
_02125_,7.05µm
mem_axi_araddr[16],7.05µm
mem_axi_araddr[31],7.05µm
_01791_,7.045µm
_02354_,7.04µm
_00204_,7.03µm
_00241_,7.03µm
_00285_,7.03µm
_00370_,7.03µm
_00386_,7.03µm
_00424_,7.03µm
_00506_,7.03µm
_00560_,7.03µm
_00658_,7.03µm
_00706_,7.03µm
_00723_,7.03µm
_00766_,7.03µm
_01081_,7.03µm
_01314_,7.03µm
_01334_,7.03µm
_03164_,7.03µm
_04179_,7.03µm
_02659_,7.02µm
_02744_,7.02µm
_03075_,7.02µm
_03318_,7.02µm
_05162_,7.02µm
_05961_,7.01µm
net2019,7.005µm
net1473,6.99µm
_02130_,6.98µm
_05636_,6.98µm
net3111,6.98µm
_01047_,6.97µm
_01738_,6.97µm
_02090_,6.97µm
_02314_,6.97µm
_02485_,6.97µm
_02567_,6.97µm
_02673_,6.97µm
_02959_,6.97µm
_04194_,6.97µm
_04284_,6.97µm
_04774_,6.97µm
_05308_,6.97µm
_05506_,6.97µm
net1589,6.97µm
net1620,6.97µm
net1627,6.97µm
net1852,6.97µm
net1951,6.97µm
net2110,6.97µm
net2213,6.97µm
net2243,6.97µm
net2339,6.97µm
net2354,6.97µm
net2558,6.97µm
net2616,6.97µm
net2953,6.97µm
_04425_,6.965µm
_01186_,6.96µm
_01456_,6.96µm
_03563_,6.96µm
_03850_,6.955µm
_04051_,6.945µm
_04022_,6.915µm
_01976_,6.91µm
_04783_,6.91µm
net2894,6.885µm
_00187_,6.87µm
_02639_,6.865µm
_05136_,6.85µm
_05716_,6.85µm
_00062_,6.84µm
_00160_,6.84µm
_00173_,6.84µm
_00856_,6.84µm
_01347_,6.84µm
_01358_,6.84µm
_01519_,6.84µm
_01528_,6.84µm
_01530_,6.84µm
_02103_,6.84µm
_02128_,6.84µm
_03896_,6.84µm
_04684_,6.84µm
_04695_,6.84µm
net3097,6.84µm
_03906_,6.835µm
_05815_,6.835µm
_00147_,6.825µm
_00411_,6.825µm
_00452_,6.825µm
_00473_,6.825µm
_04378_,6.82µm
_01145_,6.79µm
_01156_,6.79µm
_01217_,6.79µm
_01245_,6.79µm
_01498_,6.79µm
_01514_,6.79µm
_00113_,6.78µm
_00212_,6.78µm
_00530_,6.78µm
_00590_,6.78µm
_00627_,6.78µm
_00638_,6.78µm
_00654_,6.78µm
_00839_,6.78µm
_00975_,6.78µm
_01067_,6.78µm
_01636_,6.78µm
_01979_,6.78µm
_02279_,6.78µm
_02369_,6.78µm
_02465_,6.78µm
_02511_,6.78µm
_02574_,6.78µm
_02725_,6.78µm
_03087_,6.78µm
_03202_,6.78µm
_03543_,6.78µm
_03822_,6.78µm
_03832_,6.78µm
_04126_,6.78µm
_04220_,6.78µm
_04311_,6.78µm
_04337_,6.78µm
_04657_,6.78µm
_04936_,6.78µm
_05370_,6.78µm
_05582_,6.78µm
_05623_,6.78µm
_05929_,6.78µm
net1603,6.765µm
net2377,6.765µm
net2847,6.765µm
_01783_,6.755µm
net3143,6.735µm
_01893_,6.73µm
_02070_,6.73µm
_02641_,6.73µm
_02664_,6.73µm
_02920_,6.73µm
_03092_,6.73µm
_03238_,6.73µm
_03300_,6.73µm
_03455_,6.73µm
_03796_,6.73µm
_04190_,6.73µm
_04403_,6.73µm
_04648_,6.73µm
_04709_,6.73µm
_04725_,6.73µm
_05416_,6.73µm
_05690_,6.73µm
_05984_,6.73µm
_04056_,6.725µm
mem_axi_araddr[21],6.725µm
_01195_,6.72µm
_01366_,6.72µm
_01394_,6.72µm
_02117_,6.72µm
_03064_,6.72µm
_03607_,6.72µm
_03775_,6.72µm
_04396_,6.72µm
_04636_,6.72µm
_04833_,6.72µm
net1567,6.72µm
net1874,6.72µm
net1934,6.72µm
net2009,6.72µm
net2012,6.72µm
net2072,6.72µm
net2163,6.72µm
net2711,6.72µm
net2815,6.72µm
_01337_,6.705µm
_00127_,6.67µm
_00175_,6.67µm
_00179_,6.67µm
_00263_,6.67µm
_00335_,6.67µm
_00429_,6.67µm
_00561_,6.67µm
_00640_,6.67µm
_00683_,6.67µm
_00695_,6.67µm
_00735_,6.67µm
_00738_,6.67µm
_00845_,6.67µm
_00875_,6.67µm
_00971_,6.67µm
_00977_,6.67µm
_01019_,6.67µm
_01032_,6.67µm
_01140_,6.67µm
_01202_,6.67µm
_01207_,6.67µm
_01421_,6.67µm
_02781_,6.67µm
_03778_,6.67µm
_03806_,6.67µm
_04052_,6.67µm
_04095_,6.67µm
_04177_,6.67µm
_04362_,6.67µm
_04497_,6.67µm
_04800_,6.67µm
_05860_,6.67µm
_05886_,6.67µm
_00691_,6.66µm
_00754_,6.66µm
_00863_,6.66µm
_01053_,6.66µm
_02299_,6.66µm
_05653_,6.655µm
_02411_,6.645µm
_05823_,6.645µm
mem_axi_araddr[11],6.63µm
mem_axi_araddr[14],6.63µm
mem_axi_araddr[17],6.63µm
mem_axi_araddr[20],6.63µm
mem_axi_araddr[23],6.63µm
mem_axi_araddr[26],6.63µm
mem_axi_araddr[29],6.63µm
mem_axi_araddr[2],6.63µm
mem_axi_araddr[5],6.63µm
mem_axi_araddr[8],6.63µm
_00529_,6.625µm
_02188_,6.62µm
_03017_,6.62µm
_00402_,6.61µm
_00924_,6.61µm
_02749_,6.61µm
_05751_,6.61µm
net1424,6.61µm
net1592,6.61µm
net2322,6.61µm
net2887,6.61µm
net2957,6.61µm
_00886_,6.6µm
_01134_,6.6µm
_01461_,6.6µm
_01568_,6.6µm
_02294_,6.6µm
_03141_,6.6µm
_04229_,6.6µm
_05038_,6.6µm
net1566,6.6µm
net1697,6.6µm
net1741,6.6µm
net1802,6.6µm
net2134,6.6µm
net2275,6.6µm
net2326,6.6µm
net2364,6.6µm
net2502,6.6µm
net2590,6.6µm
net2714,6.6µm
net2967,6.6µm
_01942_,6.595µm
_03171_,6.595µm
_03882_,6.595µm
_04118_,6.595µm
_04123_,6.595µm
_04367_,6.595µm
_04463_,6.595µm
_04687_,6.595µm
net69,6.595µm
_00414_,6.58µm
_00483_,6.58µm
_00508_,6.58µm
_00612_,6.58µm
_00645_,6.58µm
_03251_,6.565µm
_00083_,6.55µm
_00093_,6.55µm
_00288_,6.55µm
_00295_,6.55µm
_00339_,6.55µm
_00341_,6.55µm
_00475_,6.55µm
_00701_,6.55µm
_01034_,6.55µm
_02210_,6.54µm
_02403_,6.54µm
_02426_,6.54µm
net1955,6.525µm
_04798_,6.505µm
_00015_,6.5µm
_01896_,6.5µm
_02036_,6.5µm
_02332_,6.5µm
_03180_,6.5µm
_05305_,6.5µm
_05428_,6.5µm
_05497_,6.5µm
net3081,6.5µm
net3084,6.5µm
net3108,6.5µm
net3155,6.5µm
_02348_,6.49µm
_02349_,6.49µm
_02517_,6.49µm
_02940_,6.49µm
_03021_,6.49µm
_03196_,6.49µm
_03319_,6.49µm
_03457_,6.49µm
_03459_,6.49µm
_04019_,6.49µm
_04063_,6.49µm
_04199_,6.49µm
_04244_,6.49µm
_04402_,6.49µm
_04503_,6.49µm
_04566_,6.49µm
_04691_,6.49µm
_04849_,6.49µm
_05127_,6.49µm
_05377_,6.49µm
net1471,6.49µm
net1606,6.49µm
net1665,6.49µm
net1918,6.49µm
net2013,6.49µm
net2036,6.49µm
net2216,6.49µm
net2225,6.49µm
net2272,6.49µm
net2284,6.49µm
net2455,6.49µm
net2634,6.49µm
net2706,6.49µm
net2816,6.49µm
net2824,6.49µm
net2931,6.49µm
net2965,6.49µm
_01161_,6.48µm
_01705_,6.48µm
_02176_,6.48µm
_02473_,6.48µm
_02544_,6.48µm
_03959_,6.48µm
_04076_,6.48µm
_04535_,6.48µm
_04557_,6.48µm
net1788,6.48µm
net1855,6.48µm
net2568,6.48µm
_00086_,6.465µm
_00122_,6.42µm
_02601_,6.42µm
_04214_,6.42µm
_02006_,6.41µm
_01267_,6.39µm
_01653_,6.38µm
_03103_,6.37µm
_03125_,6.37µm
_04265_,6.37µm
_00078_,6.36µm
_00352_,6.36µm
_00816_,6.36µm
_01163_,6.36µm
_01520_,6.36µm
_02502_,6.36µm
_02729_,6.36µm
_04149_,6.36µm
_04234_,6.36µm
_04888_,6.36µm
_05006_,6.36µm
_05088_,6.36µm
_05512_,6.36µm
_05543_,6.36µm
_00100_,6.31µm
_00101_,6.31µm
_01147_,6.31µm
_01189_,6.31µm
_01371_,6.31µm
_01466_,6.31µm
_05769_,6.31µm
_00391_,6.3µm
_00526_,6.3µm
_00604_,6.3µm
_01087_,6.3µm
_01225_,6.3µm
_01433_,6.3µm
_01925_,6.3µm
_03083_,6.3µm
_03111_,6.3µm
_03653_,6.3µm
_03990_,6.3µm
_04048_,6.3µm
_04142_,6.3µm
_04571_,6.3µm
_05204_,6.3µm
_05605_,6.3µm
_05779_,6.3µm
_05822_,6.3µm
_05900_,6.3µm
net2374,6.285µm
net2484,6.285µm
_01887_,6.27µm
net2295,6.27µm
_02292_,6.25µm
_02669_,6.25µm
_03195_,6.25µm
_03540_,6.25µm
_03575_,6.25µm
_04455_,6.25µm
_04600_,6.25µm
_05062_,6.25µm
u_picorv32.picorv32_core.alu_out_q\[24\],6.25µm
_01215_,6.24µm
_01216_,6.24µm
_02138_,6.24µm
_04354_,6.24µm
_05614_,6.24µm
net1446,6.24µm
net1485,6.24µm
net1614,6.24µm
net1695,6.24µm
net1711,6.24µm
net1799,6.24µm
net1983,6.24µm
net1985,6.24µm
net2089,6.24µm
net2235,6.24µm
net2366,6.24µm
net2521,6.24µm
net2627,6.24µm
net2748,6.24µm
net2761,6.24µm
_02889_,6.22µm
_00500_,6.21µm
_00164_,6.19µm
_00303_,6.19µm
_00393_,6.19µm
_00440_,6.19µm
_00478_,6.19µm
_00782_,6.19µm
_00905_,6.19µm
_01111_,6.19µm
_02508_,6.19µm
_02646_,6.19µm
_02681_,6.19µm
_03157_,6.19µm
_03217_,6.19µm
_03644_,6.19µm
_04357_,6.19µm
_04596_,6.19µm
_04616_,6.19µm
_04897_,6.19µm
_05230_,6.19µm
_05437_,6.19µm
_05702_,6.19µm
_05739_,6.19µm
_05884_,6.19µm
net140,6.19µm
_00067_,6.18µm
_00073_,6.18µm
_00259_,6.18µm
_00302_,6.18µm
_00684_,6.18µm
_00868_,6.18µm
_00887_,6.18µm
_01368_,6.18µm
_01372_,6.18µm
_01660_,6.18µm
_03716_,6.18µm
_02537_,6.15µm
_04773_,6.145µm
_00895_,6.13µm
_01218_,6.13µm
_02304_,6.13µm
_02811_,6.13µm
net1423,6.13µm
net1643,6.13µm
net1840,6.13µm
net1925,6.13µm
net1959,6.13µm
net2053,6.13µm
net2423,6.13µm
net2733,6.13µm
net2849,6.13µm
_01037_,6.12µm
_01274_,6.12µm
_01286_,6.12µm
_01873_,6.12µm
_02030_,6.12µm
_03328_,6.12µm
_03881_,6.12µm
_04574_,6.12µm
_04603_,6.12µm
_04890_,6.12µm
_05630_,6.12µm
net1427,6.12µm
net1480,6.12µm
net1488,6.12µm
net1515,6.12µm
net1545,6.12µm
net1546,6.12µm
net1673,6.12µm
net1674,6.12µm
net1688,6.12µm
net1740,6.12µm
net1779,6.12µm
net1866,6.12µm
net2047,6.12µm
net2078,6.12µm
net2081,6.12µm
net2125,6.12µm
net2137,6.12µm
net2232,6.12µm
net2321,6.12µm
net2356,6.12µm
net2367,6.12µm
net2399,6.12µm
net2417,6.12µm
net2467,6.12µm
net2524,6.12µm
net2552,6.12µm
net2576,6.12µm
net2580,6.12µm
net2596,6.12µm
net2756,6.12µm
net2774,6.12µm
net2878,6.12µm
net2930,6.12µm
net2932,6.12µm
net2983,6.12µm
_02287_,6.115µm
_03025_,6.115µm
_03746_,6.115µm
_04514_,6.115µm
_05430_,6.115µm
net3021,6.115µm
_03909_,6.11µm
_00194_,6.1µm
_00344_,6.1µm
_02869_,6.09µm
_04287_,6.085µm
_05558_,6.08µm
net2845,6.075µm
_00092_,6.07µm
_01868_,6.07µm
_01244_,6.06µm
_04954_,6.06µm
_05299_,6.06µm
_05398_,6.055µm
_00313_,6.04µm
_01575_,6.02µm
_01647_,6.02µm
_01924_,6.02µm
_01950_,6.02µm
_02422_,6.02µm
_03022_,6.02µm
_03248_,6.02µm
_05873_,6.02µm
_05892_,6.02µm
_05908_,6.02µm
net3005,6.02µm
net3015,6.02µm
net3035,6.02µm
net3056,6.02µm
net3060,6.02µm
net3063,6.02µm
net3065,6.02µm
net3071,6.02µm
net3076,6.02µm
net3116,6.02µm
_02016_,6.01µm
_02265_,6.01µm
_02391_,6.01µm
_02573_,6.01µm
_02683_,6.01µm
_03438_,6.01µm
_03510_,6.01µm
_03674_,6.01µm
_03690_,6.01µm
_03968_,6.01µm
_04330_,6.01µm
_04822_,6.01µm
_05306_,6.01µm
_05535_,6.01µm
_05538_,6.01µm
_05834_,6.01µm
_05847_,6.01µm
_05953_,6.01µm
net1565,6.01µm
net1585,6.01µm
net1609,6.01µm
net1629,6.01µm
net1653,6.01µm
net1804,6.01µm
net1809,6.01µm
net1843,6.01µm
net1893,6.01µm
net2099,6.01µm
net2233,6.01µm
net2260,6.01µm
net2298,6.01µm
net2420,6.01µm
net2466,6.01µm
net2482,6.01µm
net2492,6.01µm
net2513,6.01µm
net2539,6.01µm
net2548,6.01µm
net2606,6.01µm
net2818,6.01µm
net2889,6.01µm
net2893,6.01µm
net2917,6.01µm
net2939,6.01µm
net2963,6.01µm
_01725_,6µm
_03521_,6µm
_04351_,6µm
_04486_,6µm
_04843_,6µm
_04867_,6µm
_01701_,5.985µm
_03491_,5.98µm
_04759_,5.965µm
_02181_,5.96µm
_04913_,5.955µm
net2683,5.945µm
_01476_,5.94µm
_01497_,5.94µm
_05201_,5.94µm
_03924_,5.92µm
_04555_,5.89µm
_00041_,5.88µm
_00671_,5.88µm
_01517_,5.88µm
_01904_,5.88µm
_02085_,5.88µm
_02610_,5.88µm
_03282_,5.88µm
_03571_,5.88µm
_05649_,5.88µm
_05812_,5.88µm
_01159_,5.87µm
_00428_,5.865µm
_03877_,5.85µm
_01374_,5.83µm
_01376_,5.83µm
_04968_,5.83µm
_00128_,5.82µm
_00510_,5.82µm
_00540_,5.82µm
_00553_,5.82µm
_00555_,5.82µm
_00843_,5.82µm
_01649_,5.82µm
_02693_,5.82µm
_04007_,5.82µm
_04131_,5.82µm
u_picorv32.pcpi_rs1\[26\],5.82µm
_03887_,5.805µm
_02519_,5.8µm
_02529_,5.8µm
_04204_,5.79µm
_03660_,5.78µm
_01786_,5.77µm
_02384_,5.77µm
_02536_,5.77µm
_02675_,5.77µm
_02732_,5.77µm
_02743_,5.77µm
_02960_,5.77µm
_03982_,5.77µm
_04674_,5.77µm
_04807_,5.77µm
_04863_,5.77µm
_05055_,5.77µm
_01170_,5.76µm
_04031_,5.76µm
_05857_,5.76µm
_05903_,5.76µm
net1542,5.76µm
net1628,5.76µm
net1749,5.76µm
net1856,5.76µm
net1863,5.76µm
net1901,5.76µm
net2102,5.76µm
net2111,5.76µm
net2218,5.76µm
net2263,5.76µm
net2315,5.76µm
net2319,5.76µm
net2450,5.76µm
net2577,5.76µm
net2588,5.76µm
net2612,5.76µm
net2920,5.76µm
_06008_,5.755µm
net3153,5.755µm
_00672_,5.745µm
_00755_,5.745µm
_04491_,5.725µm
_00066_,5.71µm
_00072_,5.71µm
_00196_,5.71µm
_00208_,5.71µm
_00301_,5.71µm
_00324_,5.71µm
_00444_,5.71µm
_00486_,5.71µm
_00525_,5.71µm
_00714_,5.71µm
_00737_,5.71µm
_00840_,5.71µm
_00951_,5.71µm
_00993_,5.71µm
_01667_,5.71µm
_02013_,5.71µm
_02257_,5.71µm
_02625_,5.71µm
_04509_,5.71µm
_04735_,5.71µm
_04785_,5.71µm
u_picorv32.picorv32_core.alu_out_q\[15\],5.71µm
net3014,5.71µm
_00254_,5.7µm
_00286_,5.7µm
_00401_,5.7µm
_00480_,5.7µm
_00589_,5.7µm
_00716_,5.7µm
_00740_,5.7µm
_00864_,5.7µm
_00910_,5.7µm
_01041_,5.7µm
_01243_,5.7µm
_01332_,5.7µm
_01351_,5.7µm
_01524_,5.7µm
_02458_,5.7µm
_02771_,5.7µm
_03095_,5.7µm
_03702_,5.7µm
_03712_,5.7µm
_03998_,5.7µm
_04073_,5.7µm
net3093,5.7µm
net1433,5.685µm
net2644,5.685µm
net2731,5.685µm
_02547_,5.66µm
_05375_,5.66µm
_02741_,5.655µm
_01185_,5.65µm
_02489_,5.65µm
net1434,5.65µm
net1445,5.65µm
net1608,5.65µm
net1747,5.65µm
net1812,5.65µm
net1818,5.65µm
net1832,5.65µm
net1845,5.65µm
net1862,5.65µm
net2325,5.65µm
net2353,5.65µm
net2409,5.65µm
net2440,5.65µm
net2635,5.65µm
net2671,5.65µm
net2734,5.65µm
net2848,5.65µm
_01275_,5.64µm
_01445_,5.64µm
_02434_,5.64µm
_03147_,5.64µm
_03541_,5.64µm
_04340_,5.64µm
_04492_,5.64µm
_04851_,5.64µm
_05064_,5.64µm
_05883_,5.64µm
net1417,5.64µm
net1421,5.64µm
net1431,5.64µm
net1438,5.64µm
net1447,5.64µm
net1454,5.64µm
net1458,5.64µm
net1462,5.64µm
net1468,5.64µm
net1474,5.64µm
net1476,5.64µm
net1489,5.64µm
net1490,5.64µm
net1500,5.64µm
net1503,5.64µm
net1520,5.64µm
net1531,5.64µm
net1536,5.64µm
net1538,5.64µm
net1540,5.64µm
net1560,5.64µm
net1563,5.64µm
net1568,5.64µm
net1582,5.64µm
net1588,5.64µm
net1605,5.64µm
net1615,5.64µm
net1633,5.64µm
net1636,5.64µm
net1637,5.64µm
net1640,5.64µm
net1647,5.64µm
net1666,5.64µm
net1669,5.64µm
net1681,5.64µm
net1690,5.64µm
net1702,5.64µm
net1705,5.64µm
net1706,5.64µm
net1738,5.64µm
net1743,5.64µm
net1752,5.64µm
net1753,5.64µm
net1754,5.64µm
net1755,5.64µm
net1759,5.64µm
net1769,5.64µm
net1806,5.64µm
net1810,5.64µm
net1813,5.64µm
net1833,5.64µm
net1834,5.64µm
net1859,5.64µm
net1861,5.64µm
net1900,5.64µm
net1903,5.64µm
net1911,5.64µm
net1917,5.64µm
net1919,5.64µm
net1920,5.64µm
net1924,5.64µm
net1962,5.64µm
net1967,5.64µm
net1971,5.64µm
net1995,5.64µm
net1996,5.64µm
net1998,5.64µm
net2011,5.64µm
net2021,5.64µm
net2028,5.64µm
net2035,5.64µm
net2042,5.64µm
net2045,5.64µm
net2057,5.64µm
net2060,5.64µm
net2092,5.64µm
net2094,5.64µm
net2095,5.64µm
net2105,5.64µm
net2131,5.64µm
net2147,5.64µm
net2176,5.64µm
net2186,5.64µm
net2211,5.64µm
net2229,5.64µm
net2231,5.64µm
net2234,5.64µm
net2238,5.64µm
net2239,5.64µm
net2241,5.64µm
net2258,5.64µm
net2265,5.64µm
net2271,5.64µm
net2280,5.64µm
net2283,5.64µm
net2290,5.64µm
net2310,5.64µm
net2311,5.64µm
net2320,5.64µm
net2357,5.64µm
net2375,5.64µm
net2379,5.64µm
net2384,5.64µm
net2388,5.64µm
net2394,5.64µm
net2400,5.64µm
net2401,5.64µm
net2412,5.64µm
net2425,5.64µm
net2439,5.64µm
net2441,5.64µm
net2448,5.64µm
net2449,5.64µm
net2456,5.64µm
net2460,5.64µm
net2461,5.64µm
net2463,5.64µm
net2464,5.64µm
net2470,5.64µm
net2481,5.64µm
net2495,5.64µm
net2505,5.64µm
net2506,5.64µm
net2512,5.64µm
net2515,5.64µm
net2517,5.64µm
net2523,5.64µm
net2529,5.64µm
net2534,5.64µm
net2535,5.64µm
net2536,5.64µm
net2537,5.64µm
net2540,5.64µm
net2541,5.64µm
net2556,5.64µm
net2557,5.64µm
net2564,5.64µm
net2571,5.64µm
net2574,5.64µm
net2579,5.64µm
net2585,5.64µm
net2587,5.64µm
net2592,5.64µm
net2595,5.64µm
net2598,5.64µm
net2603,5.64µm
net2609,5.64µm
net2610,5.64µm
net2611,5.64µm
net2613,5.64µm
net2618,5.64µm
net2620,5.64µm
net2622,5.64µm
net2624,5.64µm
net2626,5.64µm
net2630,5.64µm
net2640,5.64µm
net2650,5.64µm
net2676,5.64µm
net2686,5.64µm
net2687,5.64µm
net2694,5.64µm
net2698,5.64µm
net2699,5.64µm
net2702,5.64µm
net2703,5.64µm
net2708,5.64µm
net2709,5.64µm
net2710,5.64µm
net2713,5.64µm
net2715,5.64µm
net2717,5.64µm
net2718,5.64µm
net2721,5.64µm
net2722,5.64µm
net2723,5.64µm
net2732,5.64µm
net2736,5.64µm
net2742,5.64µm
net2746,5.64µm
net2747,5.64µm
net2749,5.64µm
net2758,5.64µm
net2759,5.64µm
net2778,5.64µm
net2793,5.64µm
net2799,5.64µm
net2800,5.64µm
net2806,5.64µm
net2807,5.64µm
net2811,5.64µm
net2814,5.64µm
net2817,5.64µm
net2819,5.64µm
net2821,5.64µm
net2822,5.64µm
net2825,5.64µm
net2829,5.64µm
net2833,5.64µm
net2837,5.64µm
net2842,5.64µm
net2852,5.64µm
net2855,5.64µm
net2857,5.64µm
net2860,5.64µm
net2870,5.64µm
net2872,5.64µm
net2882,5.64µm
net2895,5.64µm
net2897,5.64µm
net2898,5.64µm
net2899,5.64µm
net2906,5.64µm
net2910,5.64µm
net2915,5.64µm
net2922,5.64µm
net2923,5.64µm
net2924,5.64µm
net2936,5.64µm
net2937,5.64µm
net2944,5.64µm
net2949,5.64µm
net2950,5.64µm
net2951,5.64µm
net2954,5.64µm
net2955,5.64µm
net2962,5.64µm
net2964,5.64µm
net2966,5.64µm
net2978,5.64µm
net2979,5.64µm
net2980,5.64µm
net2981,5.64µm
net2982,5.64µm
net2984,5.64µm
net2985,5.64µm
net2989,5.64µm
net2990,5.64µm
net2993,5.64µm
net2996,5.64µm
net2997,5.64µm
net3000,5.64µm
net3001,5.64µm
net3003,5.64µm
_03277_,5.635µm
_03714_,5.635µm
_03828_,5.635µm
_04115_,5.635µm
_04365_,5.635µm
_04457_,5.635µm
_05266_,5.635µm
_05951_,5.635µm
_00432_,5.62µm
_00705_,5.61µm
_03715_,5.595µm
_00163_,5.59µm
_00170_,5.59µm
_00559_,5.59µm
_01011_,5.59µm
_01300_,5.59µm
_01606_,5.58µm
_04526_,5.58µm
_04827_,5.58µm
_05124_,5.58µm
_05176_,5.58µm
net2544,5.575µm
_01564_,5.56µm
_04970_,5.55µm
_03809_,5.545µm
_01172_,5.54µm
_01350_,5.54µm
_02269_,5.54µm
_03583_,5.54µm
_03614_,5.54µm
_03820_,5.54µm
_03879_,5.54µm
_04032_,5.54µm
_04332_,5.54µm
_04834_,5.54µm
u_picorv32.picorv32_core.cpu_state\[4\],5.54µm
_01280_,5.53µm
_01336_,5.53µm
_01913_,5.53µm
_01954_,5.53µm
_02334_,5.53µm
_02470_,5.53µm
_02561_,5.53µm
_02651_,5.53µm
_02873_,5.53µm
_02896_,5.53µm
_02930_,5.53µm
_03216_,5.53µm
_03276_,5.53µm
_03542_,5.53µm
_03800_,5.53µm
_03943_,5.53µm
_04430_,5.53µm
_05526_,5.53µm
_05569_,5.53µm
_05699_,5.53µm
_05775_,5.53µm
net1649,5.53µm
net2519,5.53µm
_01719_,5.52µm
_02057_,5.52µm
_02278_,5.52µm
_03225_,5.52µm
_03260_,5.52µm
_03756_,5.52µm
_04011_,5.52µm
_04045_,5.52µm
_04426_,5.52µm
_05458_,5.52µm
_05493_,5.52µm
_05607_,5.52µm
_02253_,5.48µm
_02318_,5.475µm
_01449_,5.47µm
_04421_,5.47µm
_05174_,5.47µm
_05572_,5.47µm
_05788_,5.47µm
_01284_,5.46µm
_04844_,5.44µm
_04442_,5.43µm
_04283_,5.425µm
_03597_,5.41µm
_01894_,5.4µm
_02150_,5.4µm
_02684_,5.4µm
_02751_,5.4µm
_02942_,5.4µm
_03387_,5.4µm
_03446_,5.4µm
_04024_,5.4µm
_04270_,5.4µm
_05656_,5.4µm
net1732,5.4µm
net1977,5.4µm
net2135,5.4µm
net2244,5.4µm
net2360,5.4µm
net2669,5.4µm
net2805,5.4µm
net2941,5.4µm
net2947,5.4µm
_00427_,5.385µm
_00850_,5.385µm
_04610_,5.365µm
_01213_,5.35µm
_01247_,5.35µm
_01357_,5.35µm
_01496_,5.35µm
_04981_,5.35µm
_05733_,5.345µm
_00257_,5.34µm
_00541_,5.34µm
_00865_,5.34µm
_00992_,5.34µm
_01356_,5.34µm
_01777_,5.34µm
_02129_,5.34µm
_02571_,5.34µm
_02756_,5.34µm
_03441_,5.34µm
_03641_,5.34µm
_04370_,5.34µm
_04705_,5.34µm
_05745_,5.34µm
net1484,5.325µm
_01584_,5.31µm
_02238_,5.3µm
_01582_,5.29µm
_01971_,5.29µm
_02044_,5.29µm
_03003_,5.29µm
_03816_,5.29µm
_04174_,5.29µm
_04258_,5.29µm
_04335_,5.29µm
_04835_,5.29µm
_04846_,5.29µm
_05738_,5.29µm
_05818_,5.29µm
_05845_,5.29µm
_01918_,5.285µm
_01166_,5.28µm
_03884_,5.28µm
_03938_,5.28µm
_05959_,5.28µm
net1470,5.28µm
net1497,5.28µm
net1530,5.28µm
net1557,5.28µm
net1564,5.28µm
net1594,5.28µm
net1613,5.28µm
net1736,5.28µm
net1811,5.28µm
net1952,5.28µm
net1968,5.28µm
net1976,5.28µm
net2079,5.28µm
net2140,5.28µm
net2172,5.28µm
net2236,5.28µm
net2242,5.28µm
net2313,5.28µm
net2333,5.28µm
net2376,5.28µm
net2380,5.28µm
net2413,5.28µm
net2458,5.28µm
net2497,5.28µm
net2518,5.28µm
net2560,5.28µm
net2563,5.28µm
net2581,5.28µm
net2631,5.28µm
net2632,5.28µm
net2655,5.28µm
net2664,5.28µm
net2690,5.28µm
net2726,5.28µm
net2766,5.28µm
net2786,5.28µm
net2875,5.28µm
net2888,5.28µm
net2926,5.28µm
_01745_,5.26µm
_02382_,5.26µm
_04003_,5.24µm
_00075_,5.23µm
_00297_,5.23µm
_00378_,5.23µm
_01125_,5.23µm
_01299_,5.23µm
_01346_,5.23µm
_01495_,5.23µm
_01820_,5.23µm
_03278_,5.23µm
_05727_,5.23µm
_00038_,5.22µm
_00065_,5.22µm
_00126_,5.22µm
_00166_,5.22µm
_00298_,5.22µm
_00543_,5.22µm
_00657_,5.22µm
_00664_,5.22µm
_00725_,5.22µm
_00728_,5.22µm
_00743_,5.22µm
_00836_,5.22µm
_00891_,5.22µm
_00894_,5.22µm
_01031_,5.22µm
_01131_,5.22µm
_01279_,5.22µm
_01363_,5.22µm
_01487_,5.22µm
_01521_,5.22µm
_02224_,5.22µm
